,daytime,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds_all,weather_id,weather_main,weather_description,weather_icon,month,hour
5246,1533582000,18.83,17.17,17.24,19.0,1012,83,5.14,290,75,803,Clouds,broken clouds,04d,8,20
5247,1533585600,17.01,15.03,16.75,17.27,1012,88,5.14,280,75,520,Rain,light intensity shower rain,09d,8,21
5248,1533589200,16.58,16.97,16.0,17.02,1012,88,1.54,0,75,520,Rain,light intensity shower rain,09n,8,22
5249,1533592800,16.52,16.17,16.0,17.0,1012,88,2.57,250,75,520,Rain,light intensity shower rain,09n,8,23
5250,1533596400,15.61,12.08,15.0,16.38,1012,82,6.17,270,75,803,Clouds,broken clouds,04n,8,0
5251,1533600000,14.72,10.92,14.0,16.12,1011,82,6.17,270,75,500,Rain,light rain,10n,8,1
5252,1533603600,13.83,11.53,13.0,15.85,1011,88,4.12,270,75,803,Clouds,broken clouds,04n,8,2
5253,1533607200,13.78,12.24,13.0,15.61,1010,82,2.57,250,75,803,Clouds,broken clouds,04n,8,3
5254,1533610800,13.27,10.45,13.0,15.33,1010,88,4.63,270,75,803,Clouds,broken clouds,04n,8,4
5255,1533614400,13.2,9.64,13.0,15.04,1010,88,5.66,270,75,803,Clouds,broken clouds,04n,8,5
5256,1533618000,12.74,10.49,12.0,14.6,1010,88,3.6,270,75,803,Clouds,broken clouds,04d,8,6
5257,1533621600,13.09,12.01,12.83,14.29,1010,88,2.06,250,75,803,Clouds,broken clouds,04d,8,7
5258,1533625200,14.14,11.98,13.22,15.0,1009,82,3.6,260,75,803,Clouds,broken clouds,04d,8,8
5259,1533628800,14.84,11.32,13.57,15.0,1009,67,4.63,270,75,803,Clouds,broken clouds,04d,8,9
5260,1533632400,14.96,10.03,14.42,15.0,1009,67,6.69,270,75,803,Clouds,broken clouds,04d,8,10
5261,1533636000,15.03,10.48,14.87,15.34,1009,67,6.17,270,75,803,Clouds,broken clouds,04d,8,11
5262,1533639600,16.35,13.63,15.76,17.0,1008,68,4.12,260,75,803,Clouds,broken clouds,04d,8,12
5263,1533643200,16.28,12.79,16.0,17.0,1008,67,5.1,280,75,803,Clouds,broken clouds,04d,8,13
5264,1533646800,17.93,15.05,16.5,19.0,1008,59,4.1,260,75,803,Clouds,broken clouds,04d,8,14
5265,1533650400,17.32,14.99,16.41,18.0,1008,59,3.1,250,75,803,Clouds,broken clouds,04d,8,15
5266,1533654000,17.31,14.28,16.29,18.0,1007,59,4.1,280,75,803,Clouds,broken clouds,04d,8,16
5267,1533657600,17.77,15.81,16.23,18.0,1007,52,2.06,240,75,803,Clouds,broken clouds,04d,8,17
5268,1533661200,17.3,14.62,16.22,18.0,1007,59,3.6,250,75,803,Clouds,broken clouds,04d,8,18
5269,1533664800,16.89,13.74,16.18,17.0,1007,59,4.12,250,75,803,Clouds,broken clouds,04d,8,19
5270,1533668400,15.99,13.96,15.88,16.02,1007,63,2.57,240,20,801,Clouds,few clouds,02d,8,20
5271,1533672000,15.06,13.4,15.0,15.82,1007,67,2.06,260,40,802,Clouds,scattered clouds,03d,8,21
5272,1533675600,13.73,11.4,13.0,15.34,1007,67,2.57,250,40,802,Clouds,scattered clouds,03n,8,22
5273,1533679200,12.46,9.66,10.0,14.89,1007,63,2.57,240,20,801,Clouds,few clouds,02n,8,23
5274,1533682800,12.32,9.92,11.0,14.6,1007,72,2.57,230,20,801,Clouds,few clouds,02n,8,0
5275,1533686400,12.15,9.3,11.02,14.33,1006,71,3.09,250,20,801,Clouds,few clouds,02n,8,1
5276,1533690000,13.06,10.46,12.52,14.28,1006,72,3.09,230,20,801,Clouds,few clouds,02n,8,2
5277,1533693600,13.02,10.41,11.72,14.26,1006,72,3.09,230,40,802,Clouds,scattered clouds,03n,8,3
5278,1533697200,12.19,9.14,11.91,14.18,1006,82,4.12,230,40,802,Clouds,scattered clouds,03n,8,4
5279,1533700800,12.39,9.82,11.87,13.94,1006,76,3.1,240,40,802,Clouds,scattered clouds,03n,8,5
5280,1533704400,12.11,9.32,11.53,13.59,1006,88,4.12,240,75,521,Rain,proximity shower rain,09d,8,6
5281,1533708000,12.55,9.59,11.68,13.44,1007,82,4.12,240,75,803,Clouds,broken clouds,04d,8,7
5282,1533711600,12.99,9.79,12.29,13.52,1007,82,4.63,270,75,803,Clouds,broken clouds,04d,8,8
5283,1533715200,13.95,10.03,13.43,14.0,1007,77,5.66,270,75,803,Clouds,broken clouds,04d,8,9
5284,1533718800,14.02,9.5,14.0,14.29,1008,72,6.17,270,75,803,Clouds,broken clouds,04d,8,10
5285,1533722400,14.61,11.31,14.0,15.05,1009,72,4.63,250,75,803,Clouds,broken clouds,04d,8,11
5286,1533726000,15.54,10.88,15.0,16.0,1009,63,6.17,280,75,803,Clouds,broken clouds,04d,8,12
5287,1533729600,16.51,10.75,15.82,17.0,1009,59,7.72,280,75,803,Clouds,broken clouds,04d,8,13
5288,1533733200,17.29,13.43,16.2,18.0,1009,52,4.63,260,40,802,Clouds,scattered clouds,03d,8,14
5289,1533736800,17.89,11.79,16.66,19.0,1010,49,7.72,280,40,521,Rain,proximity shower rain,09d,8,15
5290,1533740400,18.32,12.47,16.89,19.0,1010,46,7.2,280,40,802,Clouds,scattered clouds,03d,8,16
5291,1533744000,17.45,12.35,16.72,18.0,1010,49,6.17,270,75,521,Rain,proximity shower rain,09d,8,17
5292,1533747600,17.88,12.62,16.69,19.0,1010,40,5.66,270,40,521,Rain,proximity shower rain,09d,8,18
5293,1533751200,16.91,11.27,16.4,17.0,1011,48,6.69,290,40,521,Rain,proximity shower rain,09d,8,19
5294,1533754800,16.33,11.37,15.32,17.0,1011,55,6.17,270,40,521,Rain,proximity shower rain,09d,8,20
5295,1533758400,13.26,7.85,11.5,15.26,1012,58,6.17,280,20,801,Clouds,few clouds,02d,8,21
5296,1533762000,12.63,8.37,11.5,14.56,1012,62,4.63,260,20,801,Clouds,few clouds,02n,8,22
5297,1533765600,11.72,8.73,11.0,13.9,1013,62,2.57,250,20,801,Clouds,few clouds,02n,8,23
5298,1533769200,10.75,7.25,9.99,13.29,1013,71,3.6,250,20,801,Clouds,few clouds,02n,8,0
5299,1533772800,9.82,5.97,9.0,12.72,1013,76,4.12,260,40,802,Clouds,scattered clouds,03n,8,1
5300,1533776400,9.34,6.84,8.0,12.24,1013,76,2.06,240,40,802,Clouds,scattered clouds,03n,8,2
5301,1533780000,8.77,5.44,7.44,11.78,1013,76,3.09,260,40,802,Clouds,scattered clouds,03n,8,3
5302,1533783600,8.74,5.77,7.13,11.64,1013,76,2.57,230,20,801,Clouds,few clouds,02n,8,4
5303,1533787200,9.12,6.22,7.33,11.6,1013,76,2.57,230,20,801,Clouds,few clouds,02n,8,5
5304,1533790800,8.24,5.35,6.84,11.42,1013,81,2.57,230,20,801,Clouds,few clouds,02d,8,6
5305,1533794400,9.53,6.91,7.97,11.52,1013,81,2.57,210,0,800,Clear,sky is clear,01d,8,7
5306,1533798000,11.96,8.71,10.97,12.26,1013,71,3.6,220,20,801,Clouds,few clouds,02d,8,8
5307,1533801600,13.8,9.83,12.56,14.0,1013,63,4.63,230,20,801,Clouds,few clouds,02d,8,9
5308,1533805200,14.81,10.84,13.77,15.0,1013,59,4.63,230,40,802,Clouds,scattered clouds,03d,8,10
5309,1533808800,16.23,12.33,14.84,17.0,1013,55,4.63,230,40,802,Clouds,scattered clouds,03d,8,11
5310,1533812400,16.77,12.8,15.38,17.0,1013,52,4.63,260,40,802,Clouds,scattered clouds,03d,8,12
5311,1533816000,17.26,13.49,15.94,18.0,1013,48,4.12,230,75,803,Clouds,broken clouds,04d,8,13
5312,1533819600,17.73,14.22,16.08,18.0,1013,45,3.6,230,75,803,Clouds,broken clouds,04d,8,14
5313,1533823200,17.31,13.35,15.84,18.0,1013,45,4.12,240,75,803,Clouds,broken clouds,04d,8,15
5314,1533826800,16.0,12.17,15.7,16.39,1013,51,4.12,250,75,521,Rain,proximity shower rain,09d,8,16
5315,1533830400,16.85,13.0,15.75,17.0,1013,48,4.12,240,75,803,Clouds,broken clouds,04d,8,17
5316,1533834000,17.26,13.03,15.73,18.0,1013,52,5.14,260,75,803,Clouds,broken clouds,04d,8,18
5317,1533837600,15.97,12.13,15.61,16.09,1013,51,4.12,250,40,802,Clouds,scattered clouds,03d,8,19
5318,1533841200,15.08,10.78,14.99,15.5,1013,58,5.1,260,20,801,Clouds,few clouds,02d,8,20
5319,1533844800,14.14,10.6,13.0,15.0,1014,63,4.12,250,40,521,Rain,proximity shower rain,09d,8,21
5320,1533848400,13.62,9.93,12.0,15.0,1014,62,4.1,250,75,803,Clouds,broken clouds,04n,8,22
5321,1533852000,11.81,8.17,11.0,14.1,1014,71,4.12,260,20,801,Clouds,few clouds,02n,8,23
5322,1533855600,11.34,8.68,10.0,13.77,1015,71,2.57,240,75,803,Clouds,broken clouds,04n,8,0
5323,1533859200,11.26,8.58,10.0,13.33,1015,71,2.57,240,75,803,Clouds,broken clouds,04n,8,1
5324,1533862800,10.74,7.81,10.0,12.81,1015,76,3.09,240,40,802,Clouds,scattered clouds,03n,8,2
5325,1533866400,9.86,7.35,9.0,12.5,1015,82,2.57,240,40,802,Clouds,scattered clouds,03n,8,3
5326,1533870000,9.76,7.23,9.0,11.99,1014,82,2.57,240,40,802,Clouds,scattered clouds,03n,8,4
5327,1533873600,10.15,7.7,9.54,11.9,1014,82,2.57,230,75,803,Clouds,broken clouds,04n,8,5
5328,1533877200,10.17,7.93,9.89,11.85,1014,87,2.57,240,75,500,Rain,light rain,10d,8,6
5329,1533880800,10.17,7.91,9.98,11.73,1014,87,2.6,250,75,803,Clouds,broken clouds,04d,8,7
5330,1533884400,10.71,7.67,10.0,11.97,1015,82,3.6,250,75,803,Clouds,broken clouds,04d,8,8
5331,1533888000,12.07,9.36,12.0,12.59,1015,82,3.6,270,75,803,Clouds,broken clouds,04d,8,9
5332,1533891600,13.04,9.0,13.0,13.27,1015,72,5.14,280,40,802,Clouds,scattered clouds,03d,8,10
5333,1533895200,15.24,10.41,13.74,16.0,1016,55,5.66,290,40,802,Clouds,scattered clouds,03d,8,11
5334,1533898800,15.77,9.74,14.42,16.0,1016,51,7.2,300,40,802,Clouds,scattered clouds,03d,8,12
5335,1533902400,14.97,9.69,14.0,16.0,1016,67,7.2,290,40,802,Clouds,scattered clouds,03d,8,13
5336,1533906000,15.92,10.99,15.39,16.0,1017,63,6.69,290,75,520,Rain,light intensity shower rain,09d,8,14
5337,1533909600,15.68,10.94,14.0,17.0,1017,55,5.66,300,75,521,Rain,proximity shower rain,09d,8,15
5338,1533913200,17.41,11.91,16.0,19.0,1017,43,6.17,280,75,521,Rain,proximity shower rain,09d,8,16
5339,1533916800,16.91,10.64,16.16,17.0,1018,55,8.23,340,75,521,Rain,proximity shower rain,09d,8,17
5340,1533920400,17.36,12.33,16.19,18.0,1018,45,5.66,310,75,803,Clouds,broken clouds,04d,8,18
5341,1533924000,16.01,11.71,16.0,16.2,1019,55,5.14,300,75,803,Clouds,broken clouds,04d,8,19
5342,1533927600,15.87,12.85,15.0,17.0,1019,59,3.6,300,40,802,Clouds,scattered clouds,03d,8,20
5343,1533931200,13.43,10.41,12.22,14.91,1019,62,3.09,280,40,802,Clouds,scattered clouds,03d,8,21
5344,1533934800,10.34,7.69,9.0,13.84,1020,76,2.57,310,20,801,Clouds,few clouds,02n,8,22
